geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
     1137	CHRNA4	0.492	0.808	C0021368	Inflammation	phenotype	C23	Pathologic Function	0.30	1	2011	2011	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0022333	Jacksonian Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0027765	nervous system disorder	group	C10	Disease or Syndrome	0.31	1	1995	2010	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.40	1	2001	2019	   4	   0	PSYGENET
     1137	CHRNA4	0.492	0.808	C0036572	Seizures	phenotype	C23;C10	Sign or Symptom	0.44	1	1999	2019	   2	   1	CTD_human
     1137	CHRNA4	0.492	0.808	C0041671	Attention Deficit Disorder	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2012	2012	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0085541	Epilepsy, Frontal Lobe	disease	C10	Disease or Syndrome	0.40	1	1998	2014	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0085996	Child Development Deviations	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0085997	Child Development Disorders, Specific	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0149958	Complex partial seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0234533	Generalized seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0234535	Clonic Seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0270824	Visual seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0270844	Tonic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0270846	Epileptic drop attack	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0344315	Depressed mood	phenotype	F01	Mental or Behavioral Dysfunction	0.34	1	2008	2019	   3	   0	PSYGENET
     1137	CHRNA4	0.492	0.808	C0393588	Dystonia, Paroxysmal	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0393610	Dystonia, Diurnal	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0393671	Frontal Epilepsy, Benign, Childhood	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0393683	Epilepsy, Supplementary Motor	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0393684	Epilepsy, Cingulate	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0393688	Epilepsy, Opercular	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0422850	Seizures, Somatosensory	phenotype	C23;C10	Pathologic Function	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0422852	Seizures, Auditory	phenotype	C23;C10	Pathologic Function	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0422853	Olfactory seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0422854	Gustatory seizure	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0422855	Vertiginous seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0494475	Tonic - clonic seizures	disease	C23;C10	Disease or Syndrome	0.31	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751056	Non-epileptic convulsion	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751093	Dystonia, Limb	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751110	Single Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751123	Atonic Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751494	Convulsive Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751495	Seizures, Focal	phenotype	C23;C10	Disease or Syndrome	0.42	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751496	Seizures, Sensory	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751508	Long Sleeper Syndrome	phenotype	C23;C10;F03	Disease or Syndrome	0.30	1	2005	2005	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751509	Short Sleeper Syndrome	disease	C23;C10;F03	Disease or Syndrome	0.30	1	2005	2005	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751510	Sleep-Related Neurogenic Tachypnea	phenotype	C23;C10;F03	Disease or Syndrome	0.30	1	2005	2005	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751511	Subwakefullness Syndrome	phenotype	C23;C10;F03	Disease or Syndrome	0.30	1	2005	2005	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751642	Epilepsy, Anterior Fronto-Polar	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0751643	Epilepsy, Orbito-Frontal	disease	C10	Disease or Syndrome	0.30	1	2003	2007	   3	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C0851578	Sleep Disorders	group	C23;C10;F03	Mental or Behavioral Dysfunction	0.31	1	2005	2015	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C1263846	Attention deficit hyperactivity disorder	disease	F03	Mental or Behavioral Dysfunction	0.37	1	2003	2019	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C1321905	Minimal Brain Dysfunction	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2012	2012	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C1838049	Epilepsy, Nocturnal Frontal Lobe, Type 1	disease	C10	Disease or Syndrome	0.70	1	1995	2003	   4	   2	CTD_human;GENOMICS_ENGLAND;UNIPROT
     1137	CHRNA4	0.492	0.808	C1861063	TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)	phenotype		Finding	0.50	1	2003	2003	   1	   0	CTD_human;GENOMICS_ENGLAND
     1137	CHRNA4	0.492	0.808	C3495874	Nonepileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C3696898	Autosomal Dominant Nocturnal Frontal Lobe Epilepsy	disease	C10	Disease or Syndrome	0.50	1	1995	2015	   1	   1	ORPHANET
     1137	CHRNA4	0.492	0.808	C4042891	Sleep Wake Disorders	group	C23;C10;F03	Mental or Behavioral Dysfunction	0.30	1	2005	2005	   1	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C4048158	Convulsions	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C4316903	Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C4317109	Epileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.31	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C4317123	Myoclonic Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2000	2005	   2	   0	CTD_human
     1137	CHRNA4	0.492	0.808	C4505436	Generalized Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2000	2005	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0001956	Alcohol Use Disorder	disease	C25;F03	Mental or Behavioral Dysfunction	0.31	1	2009	2013	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0001973	Alcoholic Intoxication, Chronic	disease	C25;F03	Mental or Behavioral Dysfunction	0.56	1	2009	2019	   5	   0	CTD_human;PSYGENET
     1138	CHRNA5	0.593	0.577	C0003469	Anxiety Disorders	group	F03	Mental or Behavioral Dysfunction	0.30	1	2009	2018	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0013146	Drug abuse	group	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0013170	Drug habituation	phenotype	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0013222	Drug Use Disorders	group	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0022333	Jacksonian Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0024121	Lung Neoplasms	group	C04;C08	Neoplastic Process	0.33	1	2008	2008	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0028043	Nicotine Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.40	1	2006	2018	   3	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0029231	Organic Mental Disorders, Substance-Induced	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.48	1	2011	2019	   2	   1	PSYGENET
     1138	CHRNA5	0.593	0.577	C0036572	Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0038580	Substance Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0038586	Substance Use Disorders	group	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0038587	Substance Withdrawal Syndrome	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2008	2008	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0040332	Tobacco Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.33	1	2008	2018	   3	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0085762	Alcohol abuse	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2009	2009	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0086189	Drug Withdrawal Symptoms	phenotype	C25;F03	Sign or Symptom	0.30	1	2008	2008	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0087169	Withdrawal Symptoms	phenotype	C25;F03	Sign or Symptom	0.30	1	2008	2008	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0149958	Complex partial seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0234533	Generalized seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0234535	Clonic Seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0236969	Substance-Related Disorders	group	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0242379	Malignant neoplasm of lung	disease	C04;C08	Neoplastic Process	0.50	0.934	2008	2018	   1	   2	CTD_human
     1138	CHRNA5	0.593	0.577	C0270824	Visual seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0270844	Tonic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0270846	Epileptic drop attack	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0376280	Anxiety States, Neurotic	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2009	2018	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0376384	Nicotine Use Disorder	phenotype	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2008	2018	   3	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0422850	Seizures, Somatosensory	phenotype	C23;C10	Pathologic Function	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0422852	Seizures, Auditory	phenotype	C23;C10	Pathologic Function	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0422853	Olfactory seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0422854	Gustatory seizure	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0422855	Vertiginous seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0494475	Tonic - clonic seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0600427	Cocaine Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.33	1	2008	2015	   4	   0	PSYGENET
     1138	CHRNA5	0.593	0.577	C0740858	Substance abuse problem	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751056	Non-epileptic convulsion	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751110	Single Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751123	Atonic Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751494	Convulsive Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751495	Seizures, Focal	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C0751496	Seizures, Sensory	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C1279420	Anxiety neurosis (finding)	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2009	2018	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C1510472	Drug Dependence	group	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C1861063	TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)	phenotype		Finding	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C3495874	Nonepileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4048158	Convulsions	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4316881	Prescription Drug Abuse	phenotype	C25;F03	Finding	0.30	1	2010	2010	   1	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4316903	Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4317109	Epileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4317123	Myoclonic Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   2	   0	CTD_human
     1138	CHRNA5	0.593	0.577	C4505436	Generalized Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   2	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0002395	Alzheimer's Disease	disease	C10;F03	Disease or Syndrome	0.40	1	2001	2017	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0004310	Auditory Perceptual Disorders	group	C23;C10;F03;C09;F01	Mental or Behavioral Dysfunction	0.30	1	1999	1999	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0004352	Autistic Disorder	disease	F03	Mental or Behavioral Dysfunction	0.43	1	2004	2015	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0005586	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	0.47	0.8	2004	2016	   5	   0	PSYGENET
     1139	CHRNA7	0.532	0.654	C0011265	Presenile dementia	disease	C10;F03	Mental or Behavioral Dysfunction	0.34	0.8	2007	2017	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0014548	Epilepsy, Generalized	disease	C10	Disease or Syndrome	0.32	1	2008	2015	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0017332	Generalized Nonconvulsive Seizure Disorder	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0022333	Jacksonian Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0024121	Lung Neoplasms	group	C04;C08	Neoplastic Process	0.31	1	2008	2013	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0025261	Memory Disorders	disease	C23;C10;F01	Mental or Behavioral Dysfunction	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0027626	Neoplasm Invasiveness	phenotype	C23;C04	Pathologic Function	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0027746	Nerve Degeneration	phenotype	C23	Cell or Molecular Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0028043	Nicotine Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.34	1	2006	2018	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.70	0.75	1998	2019	   4	   0	PSYGENET
     1139	CHRNA7	0.532	0.654	C0036572	Seizures	phenotype	C23;C10	Sign or Symptom	0.44	1	1998	2017	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0037917	Spina Bifida Cystica	disease	C16;C10	Congenital Abnormality	0.30	1	2012	2012	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0038587	Substance Withdrawal Syndrome	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2008	2008	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0038644	Sudden infant death syndrome	disease	C23	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0040332	Tobacco Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2014	2014	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0086189	Drug Withdrawal Symptoms	phenotype	C25;F03	Sign or Symptom	0.30	1	2008	2008	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0086236	Epilepsy, Atonic	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0086241	Epilepsy, Tonic	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0087169	Withdrawal Symptoms	phenotype	C25;F03	Sign or Symptom	0.30	1	2008	2008	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0149958	Complex partial seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0233794	Memory impairment	phenotype	C23;C10;F01	Mental or Behavioral Dysfunction	0.31	1	2009	2017	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0234533	Generalized seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0234535	Clonic Seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0242379	Malignant neoplasm of lung	disease	C04;C08	Neoplastic Process	0.31	1	2013	2015	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0270824	Visual seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0270844	Tonic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0270846	Epileptic drop attack	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0270854	Symptomatic Generalized Epilepsy	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0276496	Familial Alzheimer Disease (FAD)	disease	C10;F03	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0311334	Generalized convulsive epilepsy	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0347869	Epilepsy, Akinetic	disease	C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0376384	Nicotine Use Disorder	phenotype	C25;F03	Mental or Behavioral Dysfunction	0.30	1	2014	2014	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0422850	Seizures, Somatosensory	phenotype	C23;C10	Pathologic Function	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0422852	Seizures, Auditory	phenotype	C23;C10	Pathologic Function	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0422853	Olfactory seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0422854	Gustatory seizure	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0422855	Vertiginous seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0494463	Alzheimer Disease, Late Onset	disease	C10;F03	Mental or Behavioral Dysfunction	0.31	1	2007	2016	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0494475	Tonic - clonic seizures	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0525041	Neurobehavioral Manifestations	phenotype	C23;C10;F01	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0546126	Acute Confusional Senile Dementia	disease	C10;F03	Mental or Behavioral Dysfunction	0.30	1	2007	2007	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0750900	Alzheimer's Disease, Focal Onset	disease	C10;F03	Mental or Behavioral Dysfunction	0.30	1	2007	2007	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0750901	Alzheimer Disease, Early Onset	disease	C10;F03	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0750942	Auditory Inattention	phenotype	C23;C10;F03;C09;F01	Mental or Behavioral Dysfunction	0.30	1	1999	1999	   1	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0751056	Non-epileptic convulsion	phenotype	C23;C10	Sign or Symptom	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0751110	Single Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0751123	Atonic Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1998	2004	   5	   0	CTD_human
     1139	CHRNA7	0.532	0.654	C0751292	Age-Related Memory Disorders	group	C23;C10;F01	Mental or Behavioral Dysfunction	0.30	1	2009	2009	   1	   0	CTD_human
